"Product Code","Product Name",Batch,Expiry,Balance,"Purchase Price","Sale Price","Item Cost","Total Cost","Total Sale Price"
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",33450,2025-03-31,0,0,44.55,44.55,44.55,44.55
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",nt69k00s1,0000-00-00,0,0,44.55,44.55,44.55,44.55
08002660016355,"Lipanthyl 200mg 30cap",32717,2024-11-30,6,0,44.55,44.55,267.3,267.3
08002660016355,"Lipanthyl 200mg 30cap",nt69k00s1,0000-00-00,0,0,44.55,44.55,44.55,44.55
08002660016409,"Duphalac Oral Solution300 ml",370725,2026-01-31,7,0,24.40,24.40,170.8,170.8
08002660016409,"Duphalac Oral Solution300 ml",tly32,0000-00-00,0,0,24.40,24.40,24.4,24.4
08002660016492,"Brufen 400mg 25tab",412747xv,2024-10-31,18,0,13.60,13.60,244.8,244.8
08002660016492,"Brufen 400mg 25tab",m1301,0000-00-00,0,0,13.60,13.60,13.6,13.6
08002660016492,"Brufen 400mg 25tab",412746xv,2024-10-31,0,0,13.60,13.60,13.6,13.6
08002660016492,"Brufen 400mg 25tab",2401122,0000-00-00,0,0,13.60,13.60,13.6,13.6
08002660016508,"Brufen 600mg 30tab",nc254,2025-08-31,24,0,19.55,19.55,469.2,469.2
08002660016508,"Brufen 600mg 30tab",m1301,0000-00-00,0,0,19.55,19.55,19.55,19.55
08002660016508,"Brufen 600mg 30tab",2401122,0000-00-00,0,0,19.55,19.55,19.55,19.55
08002660034700,"Brufen 400mg 25tab",,0000-00-00,0,0,13.60,9.85,9.85,13.6
08002660034700,"Brufen 400mg 25tab",392255xv,2024-10-01,6,0,13.60,9.85,59.1,81.6
08002660034700,"Brufen 400mg 25tab",yn0040,0000-00-00,0,0,13.60,9.85,9.85,13.6
08006540340097,"Neurobion 3ml 10 Amp",f520,2025-11-01,23,0,45.50,37.92,872.16,1046.5
08006540340097,"Neurobion 3ml 10 Amp",nt69k00s1,0000-00-00,0,0,45.50,37.92,37.92,45.5
08058773460042,"Nebilet 5mg tab",13016a,2024-07-22,2,0,31.95,31.95,63.9,63.9
08058773460042,"Nebilet 5mg tab",154179,0000-00-00,0,0,31.95,31.95,31.95,31.95
08058773460073,"Fastum 50gm gel",3063a,2026-01-31,3,0,10.30,10.30,30.9,30.9
08058773460073,"Fastum 50gm gel",tly32,0000-00-00,0,0,10.30,10.30,10.3,10.3
08058773460073,"Fastum 50gm gel",2284a,2025-08-31,10,0,10.30,10.30,103,103
08058773460073,"Fastum 50gm gel",2r5v,0000-00-00,0,0,10.30,10.30,10.3,10.3
08718692510302,"Locoid cream 1mg  30gm",23bn1a,2026-02-28,2,0,11.40,9.50,19,22.8
08718692510302,"Locoid cream 1mg  30gm",154179,0000-00-00,0,0,11.40,9.50,9.5,11.4
08718692510302,"Locoid cream 1mg  30gm",nt69k00s1,0000-00-00,0,0,11.40,9.50,9.5,11.4
08718692510319,"Locoid Lipocream 1mg   30 gms",22125B,2025-08-31,3,0,11.40,9.50,28.5,34.2
08718692510319,"Locoid Lipocream 1mg   30 gms",nt69k00s1,0000-00-00,0,0,11.40,9.50,9.5,11.4
08718692510326,"Locoid Ointment 1mg   30 gm",21J81/77,2024-10-31,3,0,9.45,7.88,23.64,28.35
08718692510326,"Locoid Ointment 1mg   30 gm",nt69k00s1,0000-00-00,0,0,9.45,7.88,7.88,9.45
09002260023745,"Baneocin Powder 10gm",462170,2024-09-30,0,0,6.05,5.04,5.04,6.05
09002260023745,"Baneocin Powder 10gm",2401122,0000-00-00,0,0,6.05,5.04,5.04,6.05
09002260023868,"Curam 1gm tabs 14",ms1370,2024-12-30,8,0,44.15,29.66,237.28,353.2
09002260023868,"Curam 1gm tabs 14",221105,0000-00-00,0,0,44.15,29.66,29.66,44.15
09002260023905,"Curam 457mg/5ml sus",mx5359,2026-03-31,3,0,18.35,12.97,38.91,55.05
09002260023905,"Curam 457mg/5ml sus",m1301,0000-00-00,0,0,18.35,12.97,12.97,18.35
09120005553910,"Eucarbon 30mg 30Tap",4272a,2025-02-01,22,0,12.95,12.95,284.9,284.9
09120005553910,"Eucarbon 30mg 30Tap",tly32,0000-00-00,0,0,12.95,12.95,12.95,12.95
101000001,"Avalon Avocom M Cream 30g",,0000-00-00,0,0,23.00,12.78,12.78,23
102000002,"Q.V Moov Head Lice Shampoo 200ml",55072,2025-06-03,4,0,70.00,47.04,188.16,280
102000002,"Q.V Moov Head Lice Shampoo 200ml",ac0140,0000-00-00,0,0,70.00,47.04,47.04,70
10383,"kelo-cote gel 15gm",233,2023-11-30,3,0,215.00,215.00,645,645
1063,"ventolin resp soln 20ml",w57s,2026-03-30,0,0,15.55,15.55,15.55,15.55
10775,"Nicorette 10mg invisipatch 7pat",70142r311,2024-05-01,3,0,60.10,60.10,180.3,180.3
111000003,"S.S Pure Cod Liver Oil 120 Cap",5274789,2025-12-31,5,0,115.40,100.35,501.75,577
111000003,"S.S Pure Cod Liver Oil 120 Cap",vn329a,0000-00-00,0,0,115.40,100.35,100.35,115.4
111000088,"Ambolar Syrup 100ml",,0000-00-00,0,0,7.15,5.51,5.51,7.15
111000102,"Amoxil 125mg susp",,0000-00-00,0,0,16.80,12.18,12.18,16.8
111000118,"Anafranil 25 mg 30 tab",,0000-00-00,0,0,21.40,17.83,17.83,21.4
111000118,"Anafranil 25 mg 30 tab",tur62,2024-09-30,13,0,21.40,17.83,231.79,278.2
111000118,"Anafranil 25 mg 30 tab",221105,0000-00-00,0,0,21.40,17.83,17.83,21.4
111000282,"Bepanthen oint. 5% 30 gm",,0000-00-00,0,0,15.00,12.75,12.75,15
111000298,"Betasept Vaginal Douch 130ml",AC0104,2025-01-31,4,0,33.00,21.12,84.48,132
111000298,"Betasept Vaginal Douch 130ml",221105,0000-00-00,0,0,33.00,21.12,21.12,33
111000337,"Biolys Aero Digest 24 cap",851404,2024-11-01,3,0,69.00,58.65,175.95,207
111000337,"Biolys Aero Digest 24 cap",221105,0000-00-00,0,0,69.00,58.65,58.65,69
111000337,"Biolys Aero Digest 24 cap",937222,2024-02-01,2,0,69.00,58.65,117.3,138
111000337,"Biolys Aero Digest 24 cap",yn0040,0000-00-00,0,0,69.00,58.65,58.65,69
111000338,"Biolys Digest 24 cap",462721,2024-08-01,2,0,69.00,58.65,117.3,138
111000338,"Biolys Digest 24 cap",221105,0000-00-00,0,0,69.00,58.65,58.65,69
111000342,"Biscor 5 mg 30 Tab",,0000-00-00,0,0,22.30,16.90,16.9,22.3
111000416,"Cataflam 50mg 10 tab",,0000-00-00,0,0,17.25,13.66,13.66,17.25
111000440,"Cefodox 100mg Susp",6220783,2024-09-01,2,0,53.00,53.00,106,106
111000440,"Cefodox 100mg Susp",221105,0000-00-00,0,0,53.00,53.00,53,53
111000441,"Cefodox 200mg tab",,0000-00-00,0,0,68.95,57.46,57.46,68.95
111000441,"Cefodox 200mg tab",6220437,2024-02-01,2,0,68.95,57.46,114.92,137.9
111000441,"Cefodox 200mg tab",221105,0000-00-00,0,0,68.95,57.46,57.46,68.95
111000468,"Cetaphil  Moistrizing Cream 100ml",366103,2025-03-31,3,0,89.00,77.39,232.17,267
111000468,"Cetaphil  Moistrizing Cream 100ml",221105,0000-00-00,0,0,89.00,77.39,77.39,89
111000476,"Charbon Caps",m01840a,2025-04-01,22,0,19.40,16.17,355.74,426.8
111000476,"Charbon Caps",221105,0000-00-00,0,0,19.40,16.17,16.17,19.4
111000538,"Clarex 500mg tab 14",,0000-00-00,0,0,51.15,23.68,23.68,51.15
111000617,"Cupaline Caps 45 Cap",m03980a,2027-02-01,3,0,89.00,75.65,226.95,267
111000617,"Cupaline Caps 45 Cap",m1301,0000-00-00,0,0,89.00,75.65,75.65,89
111000620,"Curam 312mg Syrup 100ml",,0000-00-00,0,0,18.10,13.03,13.03,18.1
111000662,"Deep Heat Rub 35 gm",39567,2025-04-30,0,0,20.00,14.17,14.17,20
111000662,"Deep Heat Rub 35 gm",m1301,0000-00-00,0,0,20.00,14.17,14.17,20
111000662,"Deep Heat Rub 35 gm",39301,2025-02-28,5,0,20.00,14.17,70.85,100
111000662,"Deep Heat Rub 35 gm",221105,0000-00-00,0,0,20.00,14.17,14.17,20
111000736,"Digestyl 60 caps",22f070-1,2025-02-01,0,0,69.90,48.13,48.13,69.9
111000736,"Digestyl 60 caps",tly32,0000-00-00,0,0,69.90,48.13,48.13,69.9
111000736,"Digestyl 60 caps",22d142-1,2025-04-01,3,0,69.90,48.13,144.39,209.7
111000736,"Digestyl 60 caps",1083,2024-10-16,2,0,69.90,48.13,96.26,139.8
111000736,"Digestyl 60 caps",yn0040,0000-00-00,0,0,69.90,48.13,48.13,69.9
111000778,"Drossa-Nose oint. tubes 20 g",081122,2025-01-01,6,0,29.95,24.96,149.76,179.7
111000778,"Drossa-Nose oint. tubes 20 g",yn0040,0000-00-00,0,0,29.95,24.96,24.96,29.95
111000823,"Eltroxin 50mg 100tab",,0000-00-00,0,0,20.00,16.67,16.67,20
111000823,"Eltroxin 50mg 100tab",22k006,2024-11-01,0,0,20.00,16.67,16.67,20
111000823,"Eltroxin 50mg 100tab",k2786,0000-00-00,0,0,20.00,16.67,16.67,20
111000907,"Feldene 20mg disp10tab",,0000-00-00,0,0,22.50,18.75,18.75,22.5
111000923,"Feroglobin caps",fsu2221v1,2023-12-01,36,0,21.00,17.50,630,756
111000923,"Feroglobin caps",tly32,0000-00-00,0,0,21.00,17.50,17.5,21
111000924,"Feroglobin syrup",22020,2024-01-01,10,0,17.00,14.17,141.7,170
111000924,"Feroglobin syrup",tly32,0000-00-00,0,0,17.00,14.17,14.17,17
111000932,"Fevadol  SF.  Syrup 145ml",,0000-00-00,0,0,10.05,8.38,8.38,10.05
111000935,"Fevadol 350mg suppos",,0000-00-00,0,0,10.15,7.82,7.82,10.15
111000935,"Fevadol 350mg suppos",1145135,2027-03-01,12,0,10.15,7.82,93.84,121.8
111001053,"Gincosan Caps box/30",n0425102,2024-05-31,1,0,124.00,124.00,124,124
111001053,"Gincosan Caps box/30",tly32,0000-00-00,0,0,124.00,124.00,124,124
111001104,"Gripewater Syrup",2212314,2024-06-30,0,0,30.00,25.65,25.65,30
111001104,"Gripewater Syrup",233,0000-00-00,0,0,30.00,25.65,25.65,30
111001104,"Gripewater Syrup",k2786,0000-00-00,0,0,30.00,25.65,25.65,30
111001147,"Humalog mix 25 catridge",,0000-00-00,0,0,167.95,146.05,146.05,167.95
111001176,"Dawara Ichthammol oint 30ml",062,2025-07-31,0,0,15.40,4.54,4.54,15.4
111001176,"Dawara Ichthammol oint 30ml",221105,0000-00-00,0,0,15.40,4.54,4.54,15.4
111001181,"Imuran 50mg tabs  box/100",,0000-00-00,0,0,101.90,88.61,88.61,101.9
111001225,"Jospan Syrup 100 ml",10223,2026-02-01,4,0,39.75,33.13,132.52,159
111001253,"Keflex Susp 250mg Exfg 100ml",,0000-00-00,0,0,23.75,15.24,15.24,23.75
111001318,"Leponex 100 mg 50 tab",,0000-00-00,0,0,145.15,126.22,126.22,145.15
111001342,"Lipobase cream 100 gm",22106a,2025-08-01,3,0,45.00,45.00,135,135
111001342,"Lipobase cream 100 gm",k3590,0000-00-00,0,0,45.00,45.00,45,45
111001342,"Lipobase cream 100 gm",22i06a,2025-08-31,0,0,45.00,45.00,45,45
111001342,"Lipobase cream 100 gm",k2786,0000-00-00,0,0,45.00,45.00,45,45
111001375,"Lorahist 100ml syrup",,0000-00-00,0,0,11.00,6.60,6.6,11
111001375,"Lorahist 100ml syrup",23dc16,2026-05-31,2,0,11.00,6.60,13.2,22
111001405,"Lymola Deo-Sept  250ml",42832,2025-12-01,4,0,79.00,79.00,316,316
111001416,"Marnys Neocarbon Act Charl 30 Cap",k2844,2024-04-01,10,0,12.95,11.07,110.7,129.5
111001416,"Marnys Neocarbon Act Charl 30 Cap",154179,0000-00-00,0,0,12.95,11.07,11.07,12.95
111001416,"Marnys Neocarbon Act Charl 30 Cap",nt69k00s1,0000-00-00,0,0,12.95,11.07,11.07,12.95
111001418,"Marnys Omega -3 Salmon Oil 60 Cap",K3519,2023-12-01,3,0,184.00,48.09,144.27,552
111001418,"Marnys Omega -3 Salmon Oil 60 Cap",nt69k00s1,0000-00-00,0,0,184.00,48.09,48.09,184
111001419,"Marnys Royal Jelly 1000mg 30 Cap",k4072,2024-09-01,2,0,195.00,169.57,339.14,390
111001419,"Marnys Royal Jelly 1000mg 30 Cap",nt69k00s1,0000-00-00,0,0,195.00,169.57,169.57,195
111001426,"Mebo 15gm oint",1192,2025-12-11,13,0,36.00,23.70,308.1,468
111001426,"Mebo 15gm oint",154179,0000-00-00,0,0,36.00,23.70,23.7,36
111001426,"Mebo 15gm oint",nt69k00s1,0000-00-00,0,0,36.00,23.70,23.7,36
111001427,"Mebo 30gm oint",1148,2025-07-01,3,0,65.00,55.58,166.74,195
111001427,"Mebo 30gm oint",154179,0000-00-00,0,0,65.00,55.58,55.58,65
111001427,"Mebo 30gm oint",nt69k00s1,0000-00-00,0,0,65.00,55.58,55.58,65
111001428,"Mebo 75gm oint",1168,2025-09-29,2,0,115.00,98.33,196.66,230
111001428,"Mebo 75gm oint",154179,0000-00-00,0,0,115.00,98.33,98.33,115
111001561,"Neo healar 10suppo",247010,2024-02-29,0,0,58.76,58.75,58.75,58.76
111001561,"Neo healar 10suppo",k2786,0000-00-00,0,0,58.76,58.75,58.75,58.76
111001562,"Neo healar 30gm oint",126,2023-11-30,14,0,58.85,58.85,823.9,823.9
111001562,"Neo healar 30gm oint",154179,0000-00-00,0,0,58.85,58.85,58.85,58.85
111001562,"Neo healar 30gm oint",154,2024-03-30,0,0,58.85,58.85,58.85,58.85
111001562,"Neo healar 30gm oint",k2786,0000-00-00,0,0,58.85,58.85,58.85,58.85
111001594,"Nicotinell 7  system 20 mg",,0000-00-00,0,0,60.10,50.08,50.08,60.1
111001644,"Ocean spray",305966,2025-11-14,0,0,42.00,32.34,32.34,42
111001644,"Ocean spray",nt69k00s1,0000-00-00,0,0,42.00,32.34,32.34,42
111001693,"Opticin 0.3% eye drops 5ml / bottle",,0000-00-00,0,0,14.60,12.17,12.17,14.6
111001698,"Optifree 120ml",119j0,2024-05-01,4,0,35.00,22.00,88,140
111001698,"Optifree 120ml",2r5v,0000-00-00,0,0,35.00,22.00,22,35
111001703,"Optilone 0.1% opthalmic susp 5ml/bt",,0000-00-00,0,0,13.75,10.04,10.04,13.75
111001729,"Osteocare Calcium 30 tab",OE2248A,2025-10-01,5,0,21.00,17.50,87.5,105
111001729,"Osteocare Calcium 30 tab",oe2274a,2025-01-01,0,0,21.00,17.50,17.5,21
111001729,"Osteocare Calcium 30 tab",oe2282a,2025-11-30,6,0,21.00,17.50,105,126
111001729,"Osteocare Calcium 30 tab",2uc708,0000-00-00,0,0,21.00,17.50,17.5,21
111001729,"Osteocare Calcium 30 tab",154179,0000-00-00,0,0,21.00,17.50,17.5,21
111001729,"Osteocare Calcium 30 tab",nt69k00s1,0000-00-00,0,0,21.00,17.50,17.5,21
111001731,"Osteocare Syrup",21843,2024-10-01,4,0,17.00,14.17,56.68,68
111001731,"Osteocare Syrup",30168,2025-02-01,5,0,17.00,14.17,70.85,85
111001731,"Osteocare Syrup",154179,0000-00-00,0,0,17.00,14.17,14.17,17
111001731,"Osteocare Syrup",nt69k00s1,0000-00-00,0,0,17.00,14.17,14.17,17
111001757,"Panadol sinus Caplets box/24",,0000-00-00,0,0,13.60,9.87,9.87,13.6
111001757,"Panadol sinus Caplets box/24",ds846,2026-02-01,15,0,13.60,9.87,148.05,204
111001757,"Panadol sinus Caplets box/24",154179,0000-00-00,0,0,13.60,9.87,9.87,13.6
111001757,"Panadol sinus Caplets box/24",nt69k00s1,0000-00-00,0,0,13.60,9.87,9.87,13.6
111001815,"Physiotens 0.2 mg F.C.  tab 28",,0000-00-00,0,0,45.05,37.54,37.54,45.05
111001888,"Propolsaft Syrup",k5314,2024-11-01,3,0,49.00,34.71,104.13,147
111001888,"Propolsaft Syrup",ac0140,0000-00-00,0,0,49.00,34.71,34.71,49
111001888,"Propolsaft Syrup",154179,0000-00-00,0,0,49.00,34.71,34.71,49
111001891,"Prospan syrup",23c110a,2026-04-28,6,0,39.50,25.28,151.68,237
111001891,"Prospan syrup",154179,0000-00-00,0,0,39.50,25.28,25.28,39.5
111001892,"Prostar 30 caps",22f0801,2025-06-01,3,0,29.00,24.65,73.95,87
111001892,"Prostar 30 caps",ac0140,0000-00-00,0,0,29.00,24.65,24.65,29
111001892,"Prostar 30 caps",22f080-1,2025-06-01,2,0,29.00,24.65,49.3,58
111001892,"Prostar 30 caps",154179,0000-00-00,0,0,29.00,24.65,24.65,29
111001972,"Reparil 40 Tab",b2300296,2025-11-30,9,0,20.60,20.60,185.4,185.4
111001972,"Reparil 40 Tab",ac0140,0000-00-00,0,0,20.60,20.60,20.6,20.6
111002161,"Songha Night  30 Tab",n0074801,2024-04-30,2,0,129.00,112.18,224.36,258
111002161,"Songha Night  30 Tab",ac0140,0000-00-00,0,0,129.00,112.18,112.18,129
111002183,"Strepsils Honey/Lemon 24loz",nh690,2025-10-31,14,0,32.43,28.82,403.48,454.02
111002183,"Strepsils Honey/Lemon 24loz",ac0140,0000-00-00,0,0,32.43,28.82,28.82,32.43
111002183,"Strepsils Honey/Lemon 24loz",154179,0000-00-00,0,0,32.43,28.82,28.82,32.43
111002192,"Sudo 250gm cream",137639,2024-11-28,0,0,52.80,44.00,44,52.8
111002192,"Sudo 250gm cream",ac0140,0000-00-00,0,0,52.80,44.00,44,52.8
111002192,"Sudo 250gm cream",154179,0000-00-00,0,0,52.80,44.00,44,52.8
111002274,"Tobra-dex Eye drops",,0000-00-00,0,0,21.00,17.50,17.5,21
111002274,"Tobra-dex Eye drops",vl277a,2024-10-11,12,0,21.00,17.50,210,252
111002274,"Tobra-dex Eye drops",344222,0000-00-00,0,0,21.00,17.50,17.5,21
111002372,"Victoria 2000mg 30 Cap (New)",,0000-00-00,0,0,152.00,76.00,76,152
111002376,"Virustat 200mg 30 tab",,0000-00-00,0,0,80.35,46.58,46.58,80.35
111002487,"Zithromax 400 mg 30 ml Susp",gy2968a,2025-02-01,1,0,53.05,44.21,44.21,53.05
111002487,"Zithromax 400 mg 30 ml Susp",ac0140,0000-00-00,0,0,53.05,44.21,44.21,53.05
111002513,"Marnys Vision Natura 30Cap",K6184,2025-01-01,2,0,29.00,18.56,37.12,58
111002513,"Marnys Vision Natura 30Cap",nt69k00s1,0000-00-00,0,0,29.00,18.56,18.56,29
111002516,"Passiflore Caps",m05035a,2025-11-01,2,0,85.00,70.84,141.68,170
111002516,"Passiflore Caps",154179,0000-00-00,0,0,85.00,70.84,70.84,85
111002516,"Passiflore Caps",nt69k00s1,0000-00-00,0,0,85.00,70.84,70.84,85
111002518,"Marnys Propolis 1000mg 30Cap",,0000-00-00,0,0,160.00,120.99,120.99,160
111002518,"Marnys Propolis 1000mg 30Cap",k2786,2024-04-01,0,0,160.00,120.99,120.99,160
111002518,"Marnys Propolis 1000mg 30Cap",k3590,0000-00-00,0,0,160.00,120.99,120.99,160
111002523,"Marnys Castor Oil 60Cap",K2343,2024-02-01,0,0,36.80,29.81,29.81,36.8
111002523,"Marnys Castor Oil 60Cap",nt69k00s1,0000-00-00,0,0,36.80,29.81,29.81,36.8
111002567,"Marnys Marvit Oil (Primerose) Cap 60Cap",K5091,2024-02-01,2,0,58.00,48.34,96.68,116
111002567,"Marnys Marvit Oil (Primerose) Cap 60Cap",nt69k00s1,0000-00-00,0,0,58.00,48.34,48.34,58
111002599,"Queen Royal Jelly 1000mg 30Cap",eb10325,2025-09-30,1,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",vn329a,0000-00-00,0,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",k3590,2024-06-01,1,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",eb010325,2025-09-30,0,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",tf8v,0000-00-00,0,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",k4072,0000-00-00,0,0,198.00,172.18,172.18,198
111002599,"Queen Royal Jelly 1000mg 30Cap",nt69k00s1,0000-00-00,0,0,198.00,172.18,172.18,198
111002648,"Marnys Royal Junior Syrup 125ml",k5084,0000-00-00,-6,0,9.95,8.29,-49.74,-59.7
111002648,"Marnys Royal Junior Syrup 125ml",154179,0000-00-00,0,0,9.95,8.29,8.29,9.95
111002648,"Marnys Royal Junior Syrup 125ml",16.66,2024-10-01,15,0,9.95,8.29,124.35,149.25
111002648,"Marnys Royal Junior Syrup 125ml",nt69k00s1,0000-00-00,0,0,9.95,8.29,8.29,9.95
111002659,"Mr Tumee Multi Vitamin Mineral 60Tum",,0000-00-00,3,0,95.00,95.00,285,285
111002659,"Mr Tumee Multi Vitamin Mineral 60Tum",k3590,0000-00-00,0,0,95.00,95.00,95,95
111002659,"Mr Tumee Multi Vitamin Mineral 60Tum",20205,2024-02-01,3,0,95.00,95.00,285,285
111002659,"Mr Tumee Multi Vitamin Mineral 60Tum",k2786,0000-00-00,0,0,95.00,95.00,95,95
111002767,"Avalon Povidone Iodine 10% Vaginal Douche 135 ML",0262003,2025-02-01,5,0,36.00,21.12,105.6,180
111002767,"Avalon Povidone Iodine 10% Vaginal Douche 135 ML",221105,0000-00-00,0,0,36.00,21.12,21.12,36
111002790,"Vitamine C 1000 mg",,0000-00-00,0,0,18.90,13.39,13.39,18.9
111002797,"Dramylin Syrup",,0000-00-00,0,0,7.55,5.98,5.98,7.55
111002836,"Baby Water Gripe Syrup 120 ml",220935,2024-02-05,6,0,28.00,28.00,168,168
111002836,"Baby Water Gripe Syrup 120 ml",221105,0000-00-00,0,0,28.00,28.00,28,28
111002882,"Bio-Fiber 60 Tab",2251985,2024-09-12,2,0,62.00,62.00,124,124
111002882,"Bio-Fiber 60 Tab",221105,0000-00-00,0,0,62.00,62.00,62,62
111003007,"Queen Royal Jelly 2000mg",eb010371,2026-02-28,0,0,218.00,151.66,151.66,218
111003007,"Queen Royal Jelly 2000mg",ac0140,0000-00-00,0,0,218.00,151.66,151.66,218
111003007,"Queen Royal Jelly 2000mg",EB01-0371,2026-02-28,1,0,218.00,151.66,151.66,218
111003007,"Queen Royal Jelly 2000mg",154179,0000-00-00,0,0,218.00,151.66,151.66,218
111003012,"Gengigel Baby Tube 15ml",2202c11,2025-10-31,2,0,42.00,42.00,84,84
111003035,"S.S One-A-Day Pure Cod Liver Oil 60Cap",5369078,2026-03-01,5,0,57.70,48.09,240.45,288.5
111003035,"S.S One-A-Day Pure Cod Liver Oil 60Cap",vn329a,0000-00-00,0,0,57.70,48.09,48.09,57.7
111003062,"Apisal Nasal Spray 15ml",MC225,2024-07-01,0,0,21.90,14.61,14.61,21.9
111003062,"Apisal Nasal Spray 15ml",mc271,2025-10-01,0,0,21.90,14.61,14.61,21.9
111003062,"Apisal Nasal Spray 15ml",2401122,0000-00-00,0,0,21.90,14.61,14.61,21.9
111003079,"Bio-Cal-D 60 Cap",,0000-00-00,0,0,33.00,23.10,23.1,33
111003089,"Mebo Scar Ointment 30 gm",0092,2027-05-23,3,0,88.00,75.24,225.72,264
111003089,"Mebo Scar Ointment 30 gm",nt69k00s1,0000-00-00,0,0,88.00,75.24,75.24,88
111003091,"Solian 200 mg 30 tab",,0000-00-00,0,0,140.65,122.31,122.31,140.65
111003098,"Acc 200 Mg Powder Oral Solution",,0000-00-00,0,0,11.40,9.50,9.5,11.4
111003098,"Acc 200 Mg Powder Oral Solution",MM6581,2024-12-31,10,0,11.40,9.50,95,114
111003098,"Acc 200 Mg Powder Oral Solution",221105,0000-00-00,0,0,11.40,9.50,9.5,11.4
111003213,"Alka-UR Eff Granules",,0000-00-00,0,0,17.25,14.38,14.38,17.25
111003213,"Alka-UR Eff Granules",3623054,2025-05-01,13,0,17.25,14.38,186.94,224.25
111003213,"Alka-UR Eff Granules",221105,0000-00-00,0,0,17.25,14.38,14.38,17.25
111003220,"Aquamarine 2in1 Omega-3 60Cap",2205112,2024-02-01,3,0,57.70,41.84,125.52,173.1
111003220,"Aquamarine 2in1 Omega-3 60Cap",221105,0000-00-00,0,0,57.70,41.84,41.84,57.7
111003221,"Aquamarine Omega-3 60Cap",2520011a,2024-11-30,0,0,57.70,42.70,42.7,57.7
111003221,"Aquamarine Omega-3 60Cap",2401122,0000-00-00,0,0,57.70,42.70,42.7,57.7
111003261,"Panadol Cold & Flu Hot Lemon & Honey 10 Sachets",,0000-00-00,0,0,17.80,14.83,14.83,17.8
111003261,"Panadol Cold & Flu Hot Lemon & Honey 10 Sachets",4g2l,2025-03-30,32,0,17.80,14.83,474.56,569.6
111003285,"Optive Minims 0.4ml",,0000-00-00,0,0,36.00,30.00,30,36
111003285,"Optive Minims 0.4ml",394149,2025-02-04,0,0,36.00,30.00,30,36
111003285,"Optive Minims 0.4ml",tf8v,0000-00-00,0,0,36.00,30.00,30,36
111003318,"Formoline L112 40Tab","A30101  ",2025-01-16,0,0,190.00,190.00,190,190
111003318,"Formoline L112 40Tab",233,0000-00-00,0,0,190.00,190.00,190,190
111003337,"Septofort 2mg 24Tab",d3b2566,2024-11-30,0,0,31.00,23.80,23.8,31
111003337,"Septofort 2mg 24Tab",ac0140,0000-00-00,0,0,31.00,23.80,23.8,31
111003363,"Symbicort 80mg/4.5mcg Turbohaler 120dos",,0000-00-00,0,0,116.70,101.48,101.48,116.7
111003440,"Victoza 6mg 2x3ml",,0000-00-00,0,0,397.00,357.30,357.3,397
111003440,"Victoza 6mg 2x3ml",ns6jb84,2025-05-01,1,0,397.00,357.30,357.3,397
111003440,"Victoza 6mg 2x3ml",ac0140,0000-00-00,0,0,397.00,357.30,357.3,397
111003440,"Victoza 6mg 2x3ml",NS6HK22,2025-02-01,1,0,397.00,357.30,357.3,397
111003440,"Victoza 6mg 2x3ml",154179,0000-00-00,0,0,397.00,357.30,357.3,397
111003469,"Dilatrend 6.25mg 30tab",,0000-00-00,0,0,27.80,23.17,23.17,27.8
111003499,"Diclogesic 50mg 10 Supp",,0000-00-00,0,0,6.35,5.29,5.29,6.35
111003507,"Seroquel Xl 300mg 30tab",,0000-00-00,0,0,185.55,161.35,161.35,185.55
111003507,"Seroquel Xl 300mg 30tab",sd799,2025-04-01,0,0,185.55,161.35,161.35,185.55
111003512,"Renalof 325mg 60Cap",z19,2024-05-01,3,0,98.00,98.00,294,294
111003512,"Renalof 325mg 60Cap",ac0140,0000-00-00,0,0,98.00,98.00,98,98
111003512,"Renalof 325mg 60Cap",z-19,2024-02-01,2,0,98.00,98.00,196,196
111003512,"Renalof 325mg 60Cap",154179,0000-00-00,0,0,98.00,98.00,98,98
111003513,"Prof cold &flu 20cap",,0000-00-00,0,0,8.15,6.79,6.79,8.15
111003531,"Biofreeze Gel 118ml",s3572049,2023-12-01,4,0,74.95,45.87,183.48,299.8
111003531,"Biofreeze Gel 118ml",221105,0000-00-00,0,0,74.95,45.87,45.87,74.95
111003532,"Contractubex Comp Oint 20g",,0000-00-00,0,0,19.65,16.37,16.37,19.65
111003549,"Jamieson Evening Primrose Oil 90 Cap",6877018,2024-09-01,2,0,86.55,75.26,150.52,173.1
111003549,"Jamieson Evening Primrose Oil 90 Cap",233,0000-00-00,0,0,86.55,75.26,75.26,86.55
111003558,"Triaxone 1mg IV",,0000-00-00,0,0,59.35,42.04,42.04,59.35
111003580,"Rowanix 50 Softgals",eb01-0315,2025-02-01,1,0,36.90,30.75,30.75,36.9
111003580,"Rowanix 50 Softgals",154179,0000-00-00,0,0,36.90,30.75,30.75,36.9
